WGE,135,4
USA,135,5
NOR,135,6
AUT,135,7
JPN,136,1
CAN,136,2
JPN,136,3
MEX,136,4
FRA,136,5
CHN,136,6
JPN,136,7
ESP,136,8
NED,136,9
AUS,137,1
YUG,138,1
AUS,138,2
KOR,138,3
FRA,140,1
CHN,140,2
CAN,140,3
ITA,140,4
NOR,140,5
NED,140,6
FRA,140,7
URS,140,8
FIN,140,9
CAN,142,1
CAN,142,2
NOR,142,3
FRA,142,4
CAN,142,5
GER,142,6
USA,142,7
USA,142,8
NOR,143,1
FRA,143,2
FRA,143,3
ESP,143,4
FRA,143,5
USA,143,6
JPN,143,7
WGE,144,1
AUT,144,2
CAN,144,3
AUT,144,4
AUS,144,5
NOR,145,1
CAN,145,2
ITA,145,3
USA,145,4
USA,145,5
USA,145,6
WGE,145,7
USA,145,8
FRA,145,9
NED,146,1
GRE,146,2
NOR,146,3
GBR,146,4
CAN,146,5
NOR,147,1
USA,147,2
USA,148,1
NED,148,2
AUT,148,3
JPN,148,4
AUT,148,5
USA,148,6
YUG,149,1
FRA,149,2
FRA,149,3
FRA,149,4
USA,149,5
USA,149,6
JPN,149,7
CAN,150,1
SUI,150,2
ITA,150,3
WGE,150,4
FRA,150,5
KOR,150,6
FRA,151,1
FRA,152,1
URS,152,2
SWE,152,3
GBR,152,4
YUG,152,5
JPN,152,6
FRA,152,7
RUS,152,8
USA,153,1
USA,153,2
FRA,153,3
CAN,153,4
SWE,153,5
USA,153,6
ITA,153,7
ITA,153,8
CAN,153,9
CAN,155,1
ITA,156,1
USA,156,2
USA,156,3
BRA,156,4
SWE,156,5
KOR,156,6
SWE,157,1
NOR,157,2
ITA,157,3
CAN,157,4
SUI,157,5
KOR,157,6
FRA,157,7
NED,159,1
AUS,159,2
FRA,159,3
JPN,159,4
KOR,160,1
USA,160,2
CAN,160,3
URS,160,4
SWE,160,5
ITA,160,6
AUT,162,1
NOR,163,1
SWE,163,2
AUT,163,3
URS,164,1
USA,164,2
ITA,164,3
BRA,164,4
GER,164,5
NOR,164,6
FRA,164,7
USA,164,8
WGE,166,1
JPN,166,2
AUS,166,3
USA,166,4
WGE,167,1
FRA,167,2
USA,167,3
FRA,167,4
JPN,167,5
GBR,168,1
JPN,168,2
NED,168,3
JPN,168,4
SUI,168,5
AUT,168,6
USA,169,1
USA,169,2
NOR,169,3
ITA,169,4
CAN,169,5
SUI,169,6
FIN,170,1
CHN,171,1
JPN,171,2
NED,171,3
SUI,173,1
USA,173,2
GRE,173,3
WGE,173,4
FRA,175,1
ITA,175,2
ESP,176,1
FRA,176,2
FRA,176,3
CHN,176,4
FRA,176,5
GBR,176,6
CAN,176,7
FIN,176,8
GBR,177,1
CAN,177,2
AUT,178,1
AUS,178,2
USA,178,3
NOR,178,4
NOR,178,5
ESP,178,6
USA,179,1
AUT,179,2
USA,179,3
WGE,179,4
ITA,179,5
AUT,180,1
MEX,180,2
WGE,180,3
GER,180,4
USA,180,5
AUS,181,1
BRA,181,2
USA,181,3
USA,181,4
GBR,181,5
FRA,181,6
NED,182,1
SWE,182,2
GER,182,3
YUG,183,1
USA,183,2
JPN,183,3
USA,183,4
AUS,183,5
MEX,183,6
BRA,183,7
GRE,183,8
GRE,184,1
ITA,184,2
JPN,184,3
SUI,186,1
SUI,186,2
WGE,186,3
SUI,186,4
CAN,186,5
MEX,186,6
USA,187,1
FRA,187,2
AUT,187,3
YUG,187,4
AUS,187,5
RUS,187,6
CAN,187,7
MEX,187,8
BRA,189,1
URS,189,2
AUT,189,3
FRA,189,4
FRA,189,5
FRA,190,1
SUI,190,2
SWE,192,1
RUS,192,2
USA,192,3
NOR,192,4
FRA,192,5
AUS,193,1
JPN,193,2
USA,193,3
FRA,194,1
GER,194,2
FIN,194,3
ITA,194,4
CHN,194,5
USA,196,1
AUT,196,2
CAN,196,3
NOR,196,4
CAN,196,5
FRA,196,6
WGE,196,7
RUS,197,1
SUI,197,2
CAN,197,3
AUS,197,4
FRA,197,5
SWE,197,6
NED,197,7
GBR,197,8
AUS,197,9
GBR,198,1
FRA,198,2
ITA,198,3
CAN,199,1
JPN,200,1
YUG,200,2
ITA,200,3
MEX,200,4
BRA,200,5
RUS,200,6
NOR,200,7
RUS,201,1
AUS,201,2
GBR,201,3
ITA,201,4
ITA,201,5
NOR,201,6
AUT,201,7
CAN,202,1
USA,202,2
ESP,202,3
GBR,203,1
AUT,203,2
USA,203,3
BRA,203,4
RUS,203,5
USA,203,6
KOR,203,7
WGE,204,1
ESP,204,2
GRE,204,3
JPN,205,1
USA,205,2
RUS,205,3
USA,205,4
ITA,205,5
RUS,205,6
CAN,205,7
ITA,205,8
USA,205,9
AUT,206,1
ITA,206,2
JPN,206,3
CAN,206,4
AUT,206,5
GRE,206,6
CHN,206,7
FRA,207,1
ESP,207,2
USA,207,3
CAN,207,4
FRA,207,5
BRA,207,6
ESP,208,1
RUS,208,2
ESP,208,3
CAN,209,1
RUS,209,2
USA,209,3
USA,210,1
JPN,210,2
GER,210,3
AUS,210,4
AUS,210,5
CAN,210,6
FIN,211,1
WGE,211,2
USA,211,3
CAN,212,1
USA,212,2
GER,212,3
CHN,212,4
NED,213,1
JPN,213,2
ITA,213,3
CAN,214,1
URS,214,2
AUT,214,3
BRA,214,4
GBR,214,5
KOR,214,6
MEX,214,7
USA,214,8
SUI,214,9
WGE,215,1
USA,215,2
ITA,215,3
FRA,215,4
SUI,215,5
GRE,215,6
NOR,215,7
JPN,215,8
ITA,216,1
USA,216,2
AUT,216,3
GRE,216,4
SUI,216,5
FRA,216,6
AUT,216,7
FIN,216,8
AUT,216,9
GBR,217,1
NOR,217,2
NED,218,1
KOR,218,2
FRA,218,3
USA,218,4
NOR,218,5
USA,218,6
FRA,218,7
SWE,218,8
SWE,218,9
USA,219,1
NED,219,2
USA,219,3
AUS,219,4
FRA,219,5
CHN,219,6
YUG,220,1
ITA,220,2
FRA,220,3
GBR,221,1
ESP,221,2
ESP,221,3
GBR,221,4
USA,221,5
FRA,221,6
GER,221,7
MEX,221,8
JPN,221,9
MEX,222,1
FRA,222,2
USA,222,3
CAN,222,4
GBR,222,5
AUS,222,6
ESP,222,7
KOR,222,8
JPN,223,1
USA,224,1
USA,224,2
ITA,224,3
FIN,224,4
GBR,225,1
NOR,225,2
URS,225,3
SWE,225,4
JPN,225,5
RUS,225,6
ITA,226,1
SUI,226,2
ITA,226,3
USA,226,4
SUI,226,5
AUT,226,6
GRE,226,7
FRA,228,1
WGE,228,2
URS,228,3
JPN,229,1
CAN,229,2
FRA,229,3
NOR,229,4
CAN,229,5
CAN,229,6
USA,229,7
USA,229,8
KOR,229,9
USA,230,1
CAN,230,2
ITA,230,3
NOR,230,4
RUS,230,5
ITA,231,1
USA,231,2
YUG,231,3
MEX,231,4
USA,231,5
AUT,231,6
USA,232,1
RUS,232,2
CAN,232,3
NOR,232,4
USA,232,5
GRE,232,6
USA,232,7
NOR,233,1
FRA,233,2
FIN,233,3
FRA,233,4
USA,233,5
RUS,233,6
ESP,233,7
NED,233,8
ITA,234,1
FRA,234,2
NED,234,3
USA,235,1
SWE,235,2
CAN,235,3
URS,235,4
USA,235,5
NED,235,6
USA,235,7
JPN,235,8
CAN,235,9
ITA,237,1
CAN,239,1
URS,239,2
FRA,239,3
USA,239,4
ITA,240,1
FRA,240,2
USA,240,3
JPN,240,4
FRA,241,1
FRA,241,2
NOR,241,3
GER,241,4
NED,242,1
MEX,243,1
ITA,243,2
NOR,243,3
CAN,243,4
USA,243,5
KOR,243,6
FRA,244,1
NOR,244,2
ITA,244,3
FRA,244,4
USA,244,5
ITA,245,1
USA,246,1
CAN,246,2
ITA,246,3
GBR,246,4
AUT,246,5
WGE,246,6
MEX,246,7
CAN,246,8
NED,247,1
KOR,247,2
FIN,247,3
NOR,247,4
USA,247,5
GRE,247,6
JPN,247,7
FRA,248,1
FRA,248,2
RUS,248,3
WGE,248,4
URS,248,5
WGE,248,6
SUI,249,1
GER,249,2
AUT,250,1
CAN,250,2
GRE,250,3
AUS,250,4
CAN,250,5
GBR,251,1
YUG,251,2
FIN,251,3
SUI,251,4
USA,252,1
CAN,252,2
USA,252,3
USA,252,4
ITA,253,1
AUT,253,2
JPN,253,3
AUS,253,4
USA,253,5
GER,253,6
CHN,253,7
SUI,253,8
JPN,254,1
GER,254,2
FRA,254,3
ITA,254,4
USA,254,5
WGE,254,6
ITA,254,7
AUT,254,8
BRA,254,9
JPN,255,1
MEX,256,1
CHN,256,2
NOR,257,1
FRA,257,2
GBR,258,1
RUS,259,1
USA,259,2
NED,260,1
USA,260,2
FRA,260,3
SWE,260,4
SWE,260,5
WGE,260,6
CAN,261,1
USA,261,2
CAN,262,1
GBR,262,2
GER,262,3
WGE,262,4
USA,262,5
USA,262,6
CAN,262,7
URS,262,8
USA,262,9
CAN,263,1
ESP,263,2
USA,263,3
NOR,264,1
FRA,264,2
USA,264,3
GBR,264,4
ESP,264,5
USA,264,6
ITA,264,7
RUS,265,1
FIN,266,1
FRA,266,2
URS,267,1
USA,267,2
WGE,267,3
YUG,267,4
CAN,267,5
AUS,267,6
AUS,267,7
KOR,268,1
WGE,268,2
CAN,268,3
FRA,269,1
ITA,270,1
FIN,270,2
MEX,270,3
BRA,270,4
KOR,271,1
NED,271,2
ITA,271,3
NOR,271,4
USA,271,5
USA,272,1
USA,272,2
CAN,272,3
AUT,272,4
USA,272,5
NOR,272,6
CAN,272,7
NOR,273,1
YUG,273,2
FRA,273,3
ESP,273,4
AUS,273,5
USA,273,6
ITA,273,7
USA,273,8
JPN,274,1
GRE,276,1
URS,276,2
USA,277,1
JPN,277,2
KOR,277,3
NED,277,4
AUT,278,1
NOR,278,2
FRA,278,3
AUT,278,4
ITA,279,1
USA,279,2
NED,279,3
AUT,279,4
SWE,279,5
JPN,279,6
WGE,279,7
FRA,280,1
ITA,280,2
NED,280,3
CAN,280,4
USA,280,5
GRE,281,1
YUG,281,2
CHN,281,3
FRA,281,4
USA,281,5
NED,281,6
FIN,282,1
CAN,282,2
GER,282,3
URS,282,4
FRA,282,5
YUG,282,6
CAN,283,1
GRE,283,2
USA,283,3
GER,285,1
CAN,285,2
CAN,285,3
USA,286,1
FRA,286,2
YUG,286,3
GBR,286,4
CAN,286,5
USA,286,6
ITA,286,7
NOR,286,8
CAN,286,9
JPN,287,1
MEX,287,2
KOR,287,3
FRA,287,4
FRA,287,5
USA,287,6
JPN,287,7
USA,287,8
CAN,287,9
USA,288,1
NED,288,2
GRE,288,3
AUS,288,4
CAN,288,5
CHN,288,6
FRA,288,7
ESP,288,8
ITA,288,9
CAN,289,1
ITA,289,2
NED,289,3
JPN,289,4
FRA,289,5
NOR,290,1
USA,290,2
RUS,291,1
ITA,291,2
GBR,291,3
FRA,291,4
JPN,292,1
ITA,292,2
JPN,292,3
FRA,293,1
AUT,293,2
YUG,293,3
FRA,293,4
USA,293,5
SWE,293,6
USA,293,7
AUS,294,1
KOR,294,2
AUS,294,3
JPN,294,4
YUG,294,5
FRA,294,6
ITA,294,7
YUG,294,8
SUI,294,9
ESP,295,1
NOR,295,2
JPN,295,3
USA,295,4
FRA,295,5
FRA,295,6
BRA,295,7
NED,296,1
NOR,296,2
CHN,296,3
NED,296,4
CHN,297,1
ITA,297,2
SWE,297,3
CAN,297,4
USA,297,5
NED,297,6
WGE,297,7
GER,298,1
WGE,298,2
JPN,298,3
YUG,298,4
JPN,298,5
NED,299,1
ITA,299,2
USA,299,3
ITA,299,4
ITA,299,5
FRA,301,1
KOR,301,2
AUS,301,3
YUG,301,4
NOR,302,1
FIN,302,2
CHN,302,3
GBR,302,4
SUI,302,5
URS,303,1
USA,303,2
NED,303,3
ITA,303,4
AUS,303,5
ITA,303,6
KOR,304,1
ITA,304,2
MEX,304,3
USA,304,4
NED,304,5
USA,304,6
AUT,304,7
USA,304,8
FRA,304,9
MEX,307,1
FRA,307,2
GER,307,3
USA,307,4
GBR,307,5
CAN,307,6
ESP,309,1
FIN,309,2
RUS,309,3
GER,309,4
AUT,309,5
USA,310,1
GRE,310,2
FRA,310,3
USA,310,4
FRA,310,5
NED,310,6
FRA,311,1
SWE,311,2
FRA,311,3
USA,311,4
SWE,311,5
FIN,311,6
RUS,311,7
FRA,311,8
SWE,312,1
GRE,312,2
CAN,312,3
CAN,312,4
GRE,312,5
NED,312,6
JPN,312,7
USA,313,1
USA,313,2
USA,313,3
CAN,313,4
AUS,313,5
AUS,313,6
BRA,313,7
SUI,314,1
CAN,314,2
CHN,314,3
ESP,314,4
AUT,315,1
FRA,315,2
USA,315,3
FRA,315,4
AUS,315,5
KOR,315,6
JPN,315,7
CAN,316,1
CAN,316,2
RUS,316,3
ITA,317,1
CHN,317,2
CAN,317,3
NED,317,4
GBR,317,5
RUS,319,1
GER,319,2
FRA,319,3
URS,319,4
JPN,320,1
AUT,320,2
USA,320,3
NOR,320,4
NOR,320,5
FRA,320,6
BRA,320,7
MEX,320,8
NOR,320,9
NOR,321,1
NED,321,2
URS,322,1
RUS,322,2
ESP,322,3
CAN,322,4
NOR,322,5
JPN,322,6
GRE,322,7
NOR,322,8
KOR,323,1
MEX,323,2
ESP,323,3
CAN,325,1
RUS,325,2
ITA,325,3
FIN,326,1
AUS,326,2
CAN,326,3
CAN,326,4
CHN,326,5
JPN,326,6
CAN,326,7
WGE,326,8
CAN,327,1
CAN,327,2
USA,327,3
AUT,327,4
FRA,327,5
ITA,327,6
CHN,327,7
GER,327,8
CAN,327,9
USA,328,1
USA,328,2
JPN,328,3
JPN,329,1
NED,329,2
USA,329,3
KOR,329,4
CAN,329,5
KOR,330,1
CHN,330,2
FIN,331,1
NED,331,2
WGE,331,3
CAN,331,4
GRE,332,1
FIN,332,2
USA,332,3
CAN,332,4
NED,332,5
FIN,333,1
ESP,333,2
FRA,333,3
CAN,333,4
AUT,334,1
GER,334,2
MEX,334,3
FRA,334,4
GBR,334,5
USA,334,6
AUS,334,7
NED,335,1
SUI,335,2
USA,335,3
NOR,335,4
SUI,335,5
BRA,336,1
USA,336,2
CAN,336,3
AUT,336,4
AUT,336,5
FRA,336,6
FRA,336,7
ITA,338,1
SWE,338,2
FRA,338,3
FRA,338,4
MEX,338,5
RUS,338,6
RUS,339,1
NED,339,2
ESP,339,3
AUT,339,4
MEX,339,5
YUG,340,1
FRA,340,2
ITA,340,3
SWE,340,4
AUT,340,5
AUT,341,1
MEX,341,2
JPN,341,3
YUG,341,4
RUS,342,1
NOR,342,2
BRA,342,3
NED,342,4
CAN,343,1
GRE,343,2
YUG,343,3
NED,344,1
FRA,344,2
CAN,344,3
USA,344,4
NED,344,5
YUG,344,6
USA,344,7
ITA,345,1
JPN,346,1
ESP,346,2
ITA,346,3
ITA,346,4
USA,346,5
MEX,346,6
USA,347,1
USA,347,2
SUI,347,3
USA,347,4
USA,347,5
USA,347,6
FRA,347,7
USA,347,8
KOR,348,1
NED,348,2
NOR,349,1
CAN,349,2
RUS,349,3
FRA,349,4
USA,349,5
USA,350,1
CAN,350,2
NOR,350,3
GER,350,4
USA,350,5
FRA,350,6
NED,350,7
USA,350,8
USA,350,9
FRA,351,1
USA,352,1
BRA,352,2
JPN,352,3
USA,352,4
USA,352,5
GER,352,6
USA,352,7
FRA,352,8
URS,352,9
FIN,353,1
ITA,353,2
YUG,353,3
FRA,353,4
CAN,353,5
JPN,353,6
FIN,353,7
BRA,353,8
MEX,354,1
KOR,354,2
FIN,354,3
AUT,354,4
ITA,354,5
GER,355,1
FRA,355,2
USA,355,3
ITA,356,1
JPN,356,2
NOR,356,3
URS,356,4
CAN,356,5
NED,357,1
RUS,357,2
CAN,357,3
USA,357,4
FRA,357,5
WGE,357,6
AUT,357,7
WGE,358,1
AUS,358,2
AUS,358,3
ESP,358,4
GRE,358,5
ITA,359,1
JPN,359,2
FIN,360,1
RUS,360,2
YUG,360,3
SUI,360,4
ITA,361,1
FRA,361,2
NED,361,3
USA,361,4
AUS,362,1
BRA,363,1
MEX,365,1
KOR,365,2
ITA,365,3
NOR,365,4
GBR,365,5
KOR,365,6
CAN,366,1
USA,366,2
FRA,366,3
NED,366,4
NED,366,5
AUS,366,6
AUS,367,1
MEX,367,2
ITA,367,3
GRE,367,4
FIN,367,5
URS,367,6
YUG,368,1
SUI,368,2
BRA,368,3
USA,370,1
GER,370,2
GBR,370,3
USA,370,4
WGE,370,5
JPN,370,6
CAN,371,1
ITA,371,2
CAN,371,3
FRA,371,4
GER,371,5
ESP,371,6
ITA,373,1
AUT,373,2
USA,373,3
CAN,373,4
CAN,374,1
NOR,374,2
BRA,374,3
URS,374,4
BRA,374,5
BRA,374,6
JPN,374,7
YUG,375,1
GBR,375,2
CAN,375,3
FRA,375,4
YUG,375,5
CAN,375,6
NED,375,7
NED,375,8
FRA,375,9
USA,376,1
CAN,377,1
NED,377,2
WGE,377,3
CHN,377,4
RUS,377,5
USA,377,6
RUS,378,1
USA,378,2
GRE,379,1
USA,379,2
USA,380,1
CAN,381,1
FRA,381,2
NED,381,3
CAN,381,4
FIN,381,5
USA,381,6
FRA,381,7
ESP,381,8
NED,381,9
FRA,382,1
CAN,382,2
AUT,382,3
JPN,382,4
RUS,382,5
FRA,382,6
CAN,382,7
URS,382,8
AUS,383,1
ESP,383,2
ITA,383,3
CAN,383,4
CAN,383,5
CAN,383,6
FRA,383,7
USA,383,8
SUI,384,1
JPN,384,2
CAN,384,3
FRA,384,4
NOR,384,5
AUT,384,6
CAN,384,7
CAN,384,8
FRA,385,1
MEX,385,2
GBR,385,3
AUS,385,4
MEX,385,5
USA,385,6
ESP,385,7
ITA,385,8
MEX,385,9
GBR,386,1
USA,387,1
USA,387,2
GBR,387,3
CHN,387,4
FRA,387,5
CAN,388,1
AUT,388,2
CHN,388,3
CAN,388,4
JPN,388,5
ITA,388,6
CAN,388,7
FRA,389,1
NOR,389,2
CAN,389,3
GBR,389,4
YUG,389,5
SUI,389,6
GBR,389,7
CHN,389,8
SWE,390,1
FRA,390,2
GRE,390,3
GBR,390,4
CHN,390,5
AUT,390,6
JPN,390,7
JPN,390,8
YUG,390,9
AUS,391,1
AUS,391,2
CAN,391,3
MEX,392,1
MEX,392,2
AUS,392,3
BRA,392,4
CAN,392,5
NED,392,6
USA,392,7
KOR,392,8
JPN,393,1
FRA,393,2
AUT,393,3
SUI,393,4
USA,393,5
GBR,394,1
USA,394,2
AUT,394,3
YUG,394,4
FRA,394,5
NOR,395,1
URS,395,2
RUS,395,3
ESP,395,4
FIN,395,5
ITA,395,6
SUI,396,1
USA,396,2
CAN,396,3
BRA,396,4
CAN,396,5
SWE,396,6
FRA,398,1
NOR,398,2
GER,398,3
JPN,398,4
USA,398,5
CHN,398,6
GRE,399,1
USA,400,1
FRA,400,2
FRA,400,3
GBR,401,1
GRE,401,2
URS,401,3
WGE,401,4
GRE,402,1
FRA,402,2
USA,402,3
CAN,402,4
YUG,402,5
MEX,402,6
FRA,402,7
NOR,402,8
JPN,403,1
NED,403,2
NED,403,3
CAN,403,4
USA,403,5
NOR,403,6
FIN,404,1
AUS,404,2
GRE,404,3
USA,404,4
CAN,404,5
