JPN,280,3
GBR,282,2
OOO,177,
INA,195,1
OOO,177,
ITA,49,3
USA,268,
KOR,195,3
GER,329,3
RSA,312,3
USA,315,3
CAN,233,2
CHN,84,2
USA,212,2
RUS,325,2
UKR,260,1
GER,27,1
URS,120,1
CHN,247,1
CHN,37,2
KOR,245,2
GER,76,2
ITA,172,2
RUS,141,1
URS,254,1
SUI,70,3
RUS,322,1
NOR,107,2
HUN,90,
GBR,83,3
URS,170,2
YUG,39,1
KOR,189,3
FIN,215,3
TUN,297,1
RUS,187,1
USA,21,1
USA,316,1
AUT,140,3
URS,306,2
FIN,132,3
UKR,269,3
GBR,319,2
URS,291,3
RUS,286,1
URS,268,1
PAK,78,3
HUN,110,1
USA,125,2
PRK,7,3
NOR,28,3
ITA,320,3
USA,235,3
USA,243,2
GER,173,3
FIN,265,3
URS,142,2
RUS,74,1
ITA,60,3
HUN,292,3
SUI,205,2
SWE,18,3
GER,242,3
URS,132,3
TCH,90,
ARG,146,2
TUR,133,1
RSA,90,
GBR,181,2
JPN,121,1
AUT,145,3
USA,97,1
BRA,32,1
GER,322,3
NOR,243,1
CZE,310,2
USA,152,3
BRA,286,3
AUS,147,2
CZE,23,1
ARM,30,2
USA,213,3
GDR,26,1
NED,240,3
FRA,224,2
USA,152,1
GER,215,2
FRA,309,1
GER,145,2
CHN,137,1
RUS,187,2
ITA,110,2
HUN,313,1
USA,191,2
MEX,154,3
URS,90,
CHN,207,1
USA,57,3
RUS,93,2
GDR,29,3
USA,86,2
JPN,96,1
CHN,47,1
GER,46,1
THA,91,3
ZIM,202,1
JPN,120,2
GBR,251,2
USA,284,3
GER,145,1
IRI,162,1
JPN,249,2
SUI,176,2
USA,149,1
ITA,159,
BUL,7,2
RUS,202,2
BUL,38,3
CZE,199,3
RUS,180,3
HUN,105,1
HUN,101,1
USA,256,2
MAR,165,3
GER,298,1
POL,208,3
POL,209,3
USA,290,3
FIN,107,3
ARG,313,3
ITA,56,2
GER,168,3
WGE,124,2
USA,75,2
NOR,34,2
NOR,35,2
NOR,163,3
NOR,164,3
CHN,219,2
HUN,248,1
GBR,319,3
FIN,267,2
SWE,40,2
CHN,66,1
NOR,56,1
GER,178,2
CHN,245,1
GER,214,1
BLR,24,3
URS,220,3
USA,327,2
USA,42,1
URS,217,2
USA,9,1
OOO,177,
HUN,42,2
KEN,263,2
POL,112,3
ITA,225,3
USA,289,2
GBR,90,
CUB,247,3
KOR,223,2
INA,90,
URS,159,2
GBR,317,3
SWE,266,2
GDR,64,3
GER,60,1
GBR,111,2
ROU,99,2
GDR,61,2
BRA,268,
GBR,182,1
FRA,205,3
GEO,173,3
AUS,33,1
CHN,183,2
CHN,52,3
NOR,265,2
YUG,123,3
USA,156,3
OOO,177,
OOO,177,
ITA,326,3
USA,271,1
WGE,65,3
USA,324,3
CUB,173,1
POL,181,2
CAN,191,3
CHN,183,3
EST,167,1
SWE,144,3
GER,103,1
USA,115,2
ESP,122,
RUS,253,2
URS,110,3
SWE,236,3
FIN,108,1
ITA,27,3
ITA,5,2
CHN,89,1
USA,188,1
CHN,278,2
PRK,233,3
UTA,166,2
ITA,234,3
USA,152,2
TCH,206,3
RUS,187,3
SLR,253,3
CHN,69,3
USA,134,2
FRA,90,
ROU,65,2
CUB,30,3
ITA,67,3
CHN,81,2
URS,189,1
URS,208,1
URS,209,1
HUN,101,3
ROU,136,1
AUS,271,2
SWE,225,2
ROU,181,1
URS,250,1
CHN,277,1
USA,252,3
OOO,214,
GER,285,3
RUS,227,2
USA,14,3
FRA,196,3
SUI,300,
DEN,33,3
FRA,109,3
URS,58,2
JPN,77,2
USA,233,1
JPN,243,3
SWE,99,1
FRA,127,1
GER,111,1
KOR,283,2
OOO,177,
USA,89,3
DEN,301,3
ESP,31,3
CUB,328,1
USA,6,2
BRN,263,1
ITA,16,1
USA,21,2
NED,129,3
GDR,158,3
CHN,307,3
RUS,173,2
USA,20,3
RUS,66,2
NED,179,1
GER,141,2
GER,175,1
USA,36,3
FIN,259,1
JPN,277,3
AUT,148,3
CRO,171,2
URS,273,1
CHN,137,2
ITA,107,1
GDR,184,1
URS,58,3
MEX,117,1
USA,193,2
USA,194,2
NOR,298,3
USA,308,1
RUS,223,1
TUR,73,2
AFG,284,3
USA,269,1
GDR,321,3
EUA,73,1
USA,89,2
SUI,123,1
IRI,299,3
SUI,148,1
CHN,198,1
BRA,246,1
OOO,177,
FRA,323,1
URS,155,2
KOR,307,2
GDR,41,2
JPN,196,1
KOR,9,2
BRA,323,3
NED,79,2
ITA,295,1
CHN,245,3
SUI,40,1
USA,162,3
USA,85,3
CUB,61,1
ARG,201,3
SRB,300,3
GER,68,3
WGE,64,1
RUS,13,2
USA,323,3
ITA,295,3
NOR,193,1
NOR,194,1
EUA,126,2
USA,272,2
FRA,109,2
USA,90,
ROU,237,3
FRA,3,2
USA,228,1
AZE,287,3
KOR,49,1
ALG,294,1
UKR,327,1
SUI,241,1
USA,85,2
CAN,163,1
CAN,164,1
GER,106,1
SWE,257,2
USA,266,3
ITA,216,2
GBR,104,1
WGE,104,2
FIN,224,3
USA,294,2
NED,45,2
MAR,294,3
FIN,180,2
NED,212,3
CHN,84,1
URS,55,2
GER,279,3
EST,46,3
OOO,177,
CHN,283,1
UZB,286,3
RUS,281,1
BRA,139,3
USA,270,1
GDR,218,2
JPN,210,2
GER,214,3
GBR,276,3
URS,210,3
RUS,327,3
URS,135,2
TCH,186,3
SWE,211,3
FIN,83,1
FIN,315,2
URS,108,3
USA,136,2
USA,124,1
CHN,268,3
ROU,1,3
USA,20,1
URS,98,3
NED,52,1
FRA,246,2
MEX,14,1
PRK,178,1
KOR,280,1
UTA,192,2
JPN,190,3
POL,304,3
FIN,103,3
ISR,231,3
USA,235,2
BLR,328,2
CHN,262,1
NOR,38,1
HUN,63,1
URS,170,1
ETH,102,3
TCH,123,2
ITA,186,1
MGL,222,3
HUN,119,1
SWE,211,1
CRO,131,3
USA,171,1
GDR,217,1
RUS,310,1
URS,312,3
NZL,90,
CAN,266,1
USA,10,3
SWE,211,2
SWE,118,3
TUR,78,2
PAK,90,
JPN,299,3
CUB,165,1
USA,160,1
GDR,158,2
URS,169,1
GER,172,1
LAT,292,2
SUI,72,3
GDR,31,2
GDR,29,2
BUL,314,2
POL,208,2
POL,209,2
SWE,79,3
RUS,287,1
BLR,50,2
ITA,285,1
GER,282,1
CHN,244,1
URS,221,3
FIN,252,2
ITA,72,1
DEN,200,1
ITA,67,1
BUL,190,2
TCH,159,3
BLR,56,3
IRI,46,2
RUS,228,3
USA,34,3
USA,35,3
NOR,168,2
URS,313,3
CHN,183,1
USA,290,1
IRI,133,2
POL,8,3
JPN,256,3
CMR,220,2
ITA,255,2
GBR,19,3
KEN,311,2
GEO,303,3
FIN,80,3
GUM,90,
ITA,43,3
AUS,87,1
EST,224,1
NOR,130,2
SUI,90,
AUT,90,
ROU,90,
USA,78,1
BUL,197,3
ROU,63,1
HUN,51,3
BUL,273,3
FRA,304,1
CAN,17,2
USA,213,2
USA,188,3
AUS,212,1
FRA,143,2
URS,126,1
AUT,99,3
FIN,28,2
GER,8,2
YUG,275,2
POL,95,2
URU,629,3
HUN,564,2
GBR,349,2
AUS,393,1
SRI,551,2
USA,378,2
AUT,453,2
AUT,382,3
OOO,492,
OOO,492,
JPN,521,
HUN,416,1
RUS,492,1
CHN,616,1
USA,410,1
USA,358,3
JPN,611,1
NOR,365,1
SUI,588,1
URS,619,3
AUS,508,3
FRA,373,2
BEL,386,3
USA,603,2
GDR,645,2
CAN,425,2
URS,604,3
UTA,554,3
SWE,538,2
NGR,511,3
POL,549,2
USA,577,2
GBR,473,1
JPN,602,1
USA,649,1
JPN,384,2
ITA,644,
URS,392,3
GDR,421,1
URS,481,1
RUS,426,1
ITA,609,3
OOO,492,
USA,518,3
SWE,469,1
HUN,607,3
SWE,555,1
NED,659,3
USA,472,1
FRA,517,2
TCH,528,1
KOR,642,2
KAZ,336,2
RUS,396,2
URS,503,1
USA,487,1
KAZ,582,1
FRA,622,3
DEN,644,
CHN,614,1
CAN,462,3
GER,642,3
USA,360,1
URS,390,1
CUB,336,3
USA,353,3
CHN,647,2
FIN,372,2
ITA,390,3
ITA,457,1
OOO,492,
NOR,385,3
INA,521,
USA,521,1
CAN,516,2
KEN,565,3
JPN,422,3
CHN,418,1
NOR,639,3
UZB,634,3
CZE,396,1
FRA,366,2
BUL,658,2
GRE,660,1
NOR,542,2
GBR,502,2
NED,554,3
FIN,525,1
USA,472,2
BUL,395,3
BUL,432,2
USA,550,3
ITA,526,3
BUL,491,1
GDR,600,3
USA,360,2
SWE,585,1
CUB,576,3
BUL,423,3
HUN,564,1
MAR,426,3
URS,658,3
URS,478,3
GER,493,2
UKR,545,3
CUB,521,
GER,417,3
KOR,417,1
POL,461,2
USA,424,3
USA,524,2
HUN,589,3
HUN,490,3
USA,533,3
FRA,352,3
GBR,638,2
GER,591,2
USA,614,2
JPN,629,1
HUN,379,1
USA,387,2
USA,646,3
GRE,524,1
URS,434,3
USA,510,1
AUS,571,3
RUS,336,1
GDR,490,2
KOR,339,2
USA,525,2
USA,610,2
PUR,408,3
URS,482,3
URS,430,2
GER,647,1
HUN,604,2
ITA,355,2
BEL,550,1
SUI,445,1
URS,405,2
FRA,655,3
HUN,447,2
GRE,464,1
CRO,544,2
MGL,486,2
ROU,566,3
USA,616,3
EUA,605,3
SWE,477,3
RUS,637,3
GER,446,1
BUL,560,3
USA,361,2
AUS,361,3
NED,575,3
POL,478,1
URS,484,1
AUS,388,3
MEX,629,3
ITA,522,3
URS,523,2
AUS,514,3
CAN,559,1
JPN,373,1
GER,506,1
USA,626,1
BRA,521,
USA,592,1
TUN,594,1
JPN,579,2
FIN,420,2
CHN,498,1
UKR,571,2
USA,367,2
CUB,561,1
FRA,529,2
FIN,655,2
GBR,576,2
BUL,484,2
DEN,660,3
USA,475,2
URS,587,3
ITA,644,
BEL,542,3
GDR,573,1
ARG,349,3
FIN,546,3
SWE,477,1
GDR,566,3
RUS,612,3
USA,379,2
AUS,489,2
GER,593,3
USA,614,3
NED,651,3
USA,359,2
USA,533,2
SWE,365,3
RUS,403,1
JPN,346,3
JPN,347,3
CZE,467,2
USA,598,1
USA,470,2
WGE,607,1
KOR,460,1
JPN,346,2
JPN,347,2
HUN,631,2
USA,357,3
POL,398,1
USA,372,3
ITA,342,2
URS,423,1
RUS,511,2
NOR,431,3
JPN,351,2
NOR,521,
GBR,492,2
URS,619,2
AUS,509,1
GBR,368,1
ZIM,657,2
URS,605,1
ESP,409,3
URS,466,3
KOR,629,2
JPN,522,1
RUS,333,3
URS,523,3
VIE,644,
GER,496,1
FRA,644,
CUB,634,1
KOR,339,1
NED,509,3
GER,493,3
URS,440,1
URS,595,3
GER,648,3
BRA,471,2
FRA,602,3
URS,371,2
GDR,433,3
USA,372,1
CHN,486,1
CAN,428,1
RUS,544,3
NOR,404,2
URS,438,3
GDR,484,3
KOR,339,3
USA,552,3
EGY,429,3
BUL,434,2
SUR,626,3
GER,452,1
AUT,584,2
FRA,548,3
USA,379,3
DEN,480,3
GEO,540,1
USA,382,2
SWE,556,3
FIN,375,2
AUT,442,2
LUX,644,
CHN,397,1
POR,535,2
CAN,596,3
NED,518,2
FRA,419,2
OOO,338,
CAN,521,
NED,450,3
USA,340,1
URS,389,1
SWE,402,3
HUN,407,1
TUR,609,2
GBR,352,1
URU,644,
COL,654,2
USA,331,2
USA,497,1
TCH,432,3
BRA,511,1
USA,648,2
URS,578,3
URS,466,1
USA,630,3
BEL,502,1
USA,363,1
CHN,419,3
GBR,409,2
HUN,429,2
GER,474,3
AUS,521,
AUS,496,2
CHN,545,1
NED,521,
HUN,637,1
FRA,529,3
POL,547,3
RSA,500,1
PRK,498,3
GBR,425,3
CAN,344,2
CAN,345,2
DEN,574,1
AUS,411,1
USA,630,1
GER,549,1
KEN,620,2
USA,650,1
ETH,613,1
THA,408,3
SUI,548,1
KEN,541,2
USA,431,1
BRA,521,
FIN,582,2
JPN,495,2
CUB,384,3
ITA,364,1
USA,560,2
BEL,550,2
AUS,631,1
BUL,422,1
UTA,369,2
RSA,349,1
YUG,400,3
SUI,425,1
USA,618,1
CAN,651,2
FIN,621,3
USA,617,1
JPN,576,3
POL,364,3
USA,571,1
BEL,544,1
HUN,635,1
FIN,483,1
URS,334,1
URS,483,2
TCH,376,1
CZE,506,3
URS,485,3
AUS,421,2
NOR,363,3
KOR,344,3
KOR,345,3
AUT,559,3
USA,400,1
GBR,628,2
GBR,473,2
TCH,466,2
FRA,499,2
DEN,386,2
ITA,499,3
NOR,547,1
USA,520,3
NED,451,1
POL,625,1
FRA,460,3
URS,644,
CAN,443,2
CAN,444,2
GBR,482,2
FRA,579,1
AUT,487,3
EUA,624,2
UTA,506,2
FRA,437,2
GER,467,1
BRA,518,1
SWE,469,3
RUS,403,2
IRL,486,3
KAZ,534,3
GBR,424,1
FRA,351,3
FRA,436,3
KOR,561,3
AUT,437,3
HUN,457,2
POR,521,
CAN,594,3
CUB,519,2
JPN,491,3
FIN,433,2
URS,413,3
AUA,473,3
NOR,455,2
SWE,362,2
USA,340,2
URS,625,2
DEN,515,1
CAN,561,3
ITA,405,3
FRA,595,2
RUS,435,2
GER,656,3
ARG,521,
SWE,636,3
CAN,592,2
USA,526,2
KOR,518,
RUS,570,1
UKR,348,1
ITA,644,
USA,569,1
EGY,540,3
SWE,362,1
USA,527,3
USA,382,1
JPN,479,3
USA,559,2
SUI,556,1
URS,598,3
CHN,366,1
GER,474,2
FIN,375,1
SWE,638,3
ROU,352,2
GBR,640,1
CUB,495,1
USA,531,1
ITA,528,3
URS,621,2
URS,478,2
BEL,644,
USA,448,2
ITA,407,3
SWE,449,3
HUN,447,3
USA,644,
ITA,458,1
GBR,644,
CUB,408,2
HUN,554,1
GDR,380,3
DEN,644,
FRA,648,
GER,531,3
GDR,619,1
SUI,584,1
FRA,644,
NED,505,1
TUR,604,1
CUB,553,2
DEN,542,1
AUS,535,3
GBR,480,2
TCH,441,1
ITA,518,
USA,385,2
GDR,489,3
USA,521,
FRA,529,1
CZE,612,2
RSA,563,3
USA,520,1
HUN,635,3
POL,406,2
AUT,442,3
WGE,538,1
URS,625,3
WGE,573,3
FRA,403,3
URS,400,3
CAN,500,2
USA,406,1
FRA,482,1
SUI,568,2
USA,618,2
USA,541,
FIN,532,2
DEN,480,1
URS,423,2
URS,624,1
SEM,348,2
CHN,545,2
GER,474,1
HUN,649,3
ESP,514,2
ROU,398,2
GEO,579,3
URS,463,2
ITA,475,3
FIN,553,3
IRI,558,3
CHN,570,2
DEN,644,
SWE,659,2
GBR,552,2
URS,481,2
ROU,392,1
SWE,532,3
NED,603,3
USA,580,1
FRA,581,1
USA,551,1
JPN,611,2
NOR,355,1
GER,616,2
ITA,537,1
USA,374,1
SLO,537,2
USA,636,1
GBR,644,
KOR,596,1
NED,502,3
URS,479,1
URS,573,2
ITA,454,3
LIE,644,
JPN,416,3
AUT,442,1
NZL,521,
AUT,494,2
NOR,469,2
POL,441,3
WGE,436,2
URS,429,1
KEN,541,3
SUI,600,2
POL,626,2
SWE,652,2
GRE,464,2
SWE,655,1
GER,644,3
AUS,644,
GBR,605,2
HUN,334,2
POL,334,3
NOR,488,1
RUS,353,2
IRI,536,1
URS,389,3
THA,634,2
AUS,418,2
CHN,654,1
WGE,360,3
GBR,632,2
USA,610,3
USA,387,3
GDR,483,3
ROU,644,
USA,533,1
IRL,534,2
URS,608,2
AUT,581,3
NOR,450,1
USA,377,1
ISR,642,3
ITA,521,
OOO,338,
USA,640,2
NOR,476,1
CHN,537,3
GDR,395,2
USA,494,1
CHN,338,3
FIN,578,2
AUS,623,2
USA,646,1
USA,520,2
FRA,401,3
GRE,468,3
GDR,350,1
JPN,411,2
RUS,623,3
GER,383,3
USA,472,3
MGL,606,3
URS,491,2
HUN,407,2
AUT,581,2
NED,552,1
CRO,460,3
NOR,582,3
URS,577,3
IRL,408,1
PRK,369,3
BEL,622,1
AUS,359,1
URS,350,3
ROU,644,
AUS,632,3
GBR,617,3
IRI,569,3
POL,565,1
BEL,615,2
URS,589,2
NED,441,2
VEN,470,3
JPN,479,2
USA,572,3
RUS,580,2
NOR,375,3
USA,338,2
CHN,557,1
FRA,507,2
OOO,338,
SUI,487,2
GRE,468,2
AUS,430,3
PRK,602,3
DEN,505,2
ZAM,530,2
GDR,392,3
INA,543,3
USA,646,2
TCH,413,1
FIN,485,1
AUT,394,3
FIN,415,3
SWE,381,2
USA,448,3
ARG,340,3
GER,346,1
GER,347,1
URS,589,1
USA,405,1
AUT,437,1
SUI,540,3
URS,357,1
USA,402,1
URS,356,1
SUI,562,2
BUL,399,3
FIN,367,3
SWE,589,3
NOR,644,
AUS,451,2
URS,432,1
URS,399,1
KOR,344,1
KOR,345,1
URS,438,2
NOR,386,3
USA,394,1
GBR,640,3
ESP,420,1
SWE,503,2
CZE,521,
JPN,518,
NED,592,3
AUT,588,3
USA,381,3
URS,645,3
NOR,448,1
USA,394,2
ITA,461,1
CUB,643,2
USA,617,2
CUB,518,
CAN,460,2
NED,443,3
NED,444,3
AUT,633,3
ALG,518,
GER,415,2
AUS,412,1
NED,517,3
NOR,633,1
USA,497,2
URS,404,3
GER,568,3
OOO,492,
USA,509,2
SWE,447,1
USA,397,3
SWE,355,3
AUS,657,1
OOO,492,
USA,503,3
NED,431,2
AUT,607,2
EUA,563,2
HUN,391,2
USA,577,1
BUL,395,1
CHN,384,1
USA,508,1
SWE,644,
ITA,652,3
ITA,439,1
NOR,414,1
GER,652,
AUT,453,1
USA,474,3
NOR,370,2
AUT,555,2
URS,560,1
ESP,576,1
JPN,368,3
USA,561,2
NOR,358,1
FIN,613,3
KEN,380,1
ROU,644,
URU,644,
GER,597,1
MAS,418,3
SWE,521,
CHN,653,1
BEL,648,1
USA,462,1
DEN,638,1
GDR,574,3
GBR,641,2
AUS,531,2
CRO,439,2
CHN,534,1
KAZ,427,2
SWE,343,3
HUN,583,3
AUS,476,3
GDR,331,1
NOR,415,1
ITA,620,3
BLR,586,1
JPN,452,3
GDR,358,2
USA,463,3
URS,342,1
NED,632,1
HUN,409,1
POL,458,2
LUX,644,
DEN,644,
MOZ,643,3
NED,597,2
GBR,601,1
TUR,606,1
URS,350,2
SWE,341,3
KOR,367,1
WGE,445,2
GBR,534,3
RUS,643,1
PRK,373,3
SWE,639,1
ESP,521,
SUI,332,3
AUS,357,2
GRE,631,3
THA,637,3
SWE,583,1
GDR,371,3
SUI,445,3
NED,597,3
FRA,606,2
FIN,341,2
GDR,458,3
GER,459,2
ITA,461,3
USA,553,3
URS,566,1
FRA,593,1
NED,381,1
URS,434,1
NOR,644,
ALG,567,3
GBR,644,
KOR,579,3
USA,417,3
ITA,651,1
CAN,383,1
USA,411,3
USA,572,2
